id,verdict,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31,val32,val33,val34,val35,val36,val37,val38,val39,val40,val41,val42,val43,val44,val45,val46,val47,val48,val49,val50,val51,val52,val53,val54,val55,val56,val57,val58,val59,val60,val61,val62,val63,val64,val65,val66,val67,val68,val69,val70,val71
13106440,0,0,4769.43,551.72,524.46,765.54,963.28,1024.56,532.21,757.75,198.34,84.45,1043.34,1325.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,440.84,249,1843.34,142.04,1143.42,208,755.01,97.65,971,588,1133.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0733333333333,2856,232.167200677654,53901.609070498,97.65,470.959090909091,1106.38,295.530824233109,87338.4680719008
63177990,0,1,261.38,308.97,82.68,915.26,46.88,375.77,279.77,0,858.91,566.9,368.96,51.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,365.5,103,535,321,322.39,479.75,0,472.76,638.77,604.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3801515151515,460,82.9628410338103,6882.83299240128,48.88,288.883571428571,604.2,185.947611462674,34576.5142086735
35065935,0,0,542.35,785.1,0,710.41,323.91,121.09,117.3,62.54,231.13,118.39,37.29,376.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.2,277.68,179.22,772.88,0,158.92,149.24,389.99,180,997.54,0,1301.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2732530120482,492.2,78.7089768323552,6195.10303399622,2.14,266.772777777778,995.4,270.307129716582,73065.9443756173
45473773,0,0,204.69,745.98,562.83,229.35,105.69,380.52,258.72,620.29,695.72,139.98,429.59,432.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.18,560.28,707.3,178.08,157.2,227.31,410.84,631.42,679.73,164.07,441.94,438.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,84.3129824561404,369.15,99.3569903237446,9871.81152619267,15.6,95.4003846153846,409.94,108.36186057269,11742.2928267751
92721974,0,0,77.05,475.84,436.73,415.71,1067.55,406.33,1055.81,440.89,401.69,671.75,52,255.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.5,234,81,1361.23,785.34,489.9,632.1,423.55,599.17,430.95,708.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6312068965517,229.69,43.744957544983,1913.62131061237,6.3,185.275625,887,179.034065297947,32053.1965371094
60077959,0,0,2269.9,121.86,269.34,1043.28,42.52,10.1,31.2,64.13,18.46,4.08,155.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9796825396826,708,113.769824478216,12943.572961804,0,0,0,0,0
47949889,0,0,759.59,483.35,634,1159.85,611.5,364.01,2448.2,2577.6,1190.71,2531.8,385.58,1113.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.11,405.3,1056.64,363.58,1040,2092.02,0,3489,465.61,0,743.6,1285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9244262295082,1802.85,168.109318900451,28260.7431011735,363.58,946.371666666667,2221,609.769789221491,371819.195847222
74253229,0,0,486.39,624.98,332.49,489.64,591.06,308.61,474.69,349.12,343.59,596.92,599.19,377.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,167.31,565.52,473.6,564.42,382.68,566.42,150.76,658.52,370,676.37,520,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.86965,197.88,30.4503847328322,927.2259303775,4.2,147.569230769231,412,124.712245412464,15553.1441558185
95477728,1,0,0,359.46,150.03,339.08,1228.75,1486.76,1754.67,568.48,1804.65,1560.8,1780.13,847.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2326.99,1052,3475,1240.6,1096.5,1746.8,214,106,532.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2480821917808,600,88.3575354006405,7807.05406207544,30,459.354230769231,1391,402.430213445312,161950.076693639
45384854,0,1,739.06,159.86,131.48,847.14,929.16,0,924.34,1029.39,763.43,259.36,736.99,456.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.32,816,547.74,838.88,0,909.48,1033.09,200.94,709.02,866.25,428.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,89.4414102564103,282.22,59.2967363594572,3516.10294288297,200.94,685.196,1033.09,244.59725731087,59827.818284
34960914,0,0,121.51,345.39,123.9,73.43,0,221.19,93.6,137.7,205.04,754.24,69.72,5673.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,591.86,0,223.06,135.96,87.72,82.4,535.5,212,1421.61,2229.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.71487804878,2204.22,473.262635563074,223977.522220107,82.4,455.667692307692,1687.08,438.109135914326,191939.614971598
20921096,1,0,86.09,159.16,289.96,3751.55,922.88,1760.05,526.42,557.15,539.39,953.59,646.81,517.86,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,104,517,722,510,792,520,790.01,255,2065,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1480303030303,1209.22,131.662724136061,17335.0729269284,103,426.895263157895,1060,279.764285339009,78268.0553512465
84910738,0,0,1487.28,61.55,1413.4,849.52,3132.28,2286.96,957.45,612.04,107.06,0,1499.2,260.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894.71,0,239.99,1587.92,2352,2240.25,1408.12,308.05,0,49.98,1457.97,242.74,117.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.953020833333,2283.75,354.915038501352,125964.684554416,49.98,699.94294117647,2240.25,686.38485976519,471124.175714879
69304861,0,0,969.07,1012.86,634.84,1287.86,1282.92,838.29,1079.89,217.32,146.8,214.44,353.68,91.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.86,1155.65,498.64,1206,1467.49,800.75,1153.24,28.28,144.67,189.55,438.26,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5933191489362,390.66,44.3001813555225,1962.50606813219,1,209.10975,694.05,149.298649884845,22290.0868574375
93202447,0,1,698.66,1548.76,1423.8,542.07,316.47,318.59,239.8,2,13.55,426.3,8,1217.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.07,1673,1002.63,490.73,506.6,0,30.3,32.86,29.12,421.2,26.26,379.44,154.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5001746724891,334.96,51.2792759280733,2629.56413970748,26.26,164.586129032258,603.98,126.055049666033,15889.8755463059
28990120,0,2,542.02,561.84,958.58,627.66,2001.65,1117.47,1060.71,1831.9,366.16,948.13,3032.71,787.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,693.19,2298.85,0,1750.22,1294.49,0,2128.35,0,3681.45,538.69,947.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.4908108108108,2550,257.839940701522,66481.4350209642,15.75,904.992,2602.77,758.372674298505,575129.113122666
64171079,0,0,1772.98,1338.61,997.31,1686.61,1154.75,2145.2,1492.44,965.77,2635.49,1351.81,971,1253.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.81,1381.8,1230.47,1049.65,1225.18,1926.7,1430.98,901.29,2552.64,1327.63,1053.99,1356.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.097654028436,1568,93.2536551178432,8696.24419283764,0,171.815306122449,1599.84,223.097912060428,49772.6783657226
64931086,0,0,347.92,612.72,224.47,421.52,84.78,354.32,113.98,514.19,71.3,522.98,373.45,276.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,732.3,206,530.5,121.2,269.2,393.76,465.5,106,412,410,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54,52.2361333333333,228.98,45.8364096875932,2100.97645304889,20.6,160.981379310345,408,97.4425732816651,9495.05508775268
11273912,0,1,237.7,207.6,149.11,977.89,65.88,280.61,98.51,59.82,26.92,174.39,291.42,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,364.55,318,520,310.5,307.5,153,160.5,307.5,366.5,208,215.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9789705882353,261.82,48.5650911040051,2358.56807394031,52.5,151.879565217391,364,62.5083129412999,3907.28918676749
87761484,1,0,71.22,1238.56,117.31,307.68,450.74,944.06,207.27,214.03,331.04,198.53,839.01,451.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.04,816.4,105,329.86,12.12,267.58,281.27,202.46,183.4,0,518.7,496.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3843609022556,505,60.816439152651,3698.6392712081,0,116.281071428571,353.6,97.809377447713,9566.67431670918
13476013,0,0,1868.11,1212.9,726.77,697.73,633.06,391.28,349.71,286.22,168.37,236.72,249.99,242.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775.09,914.75,684.63,812.86,342.86,328,56.56,289.68,261.62,118.56,251.76,477.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9575961538461,208.65,36.4411658070289,1327.95856537537,0,191.32696969697,708.01,151.296465549553,22890.620487787
95053684,1,0,100.88,0,0,52.31,254.43,867.88,1548.81,1692.31,892.53,534.57,439.1,758.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9,182,335.8,163.8,542.8,937.7,1435,1919.5,628.5,1047.4,479.25,1102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9317692307692,814,101.608163969887,10324.2189853314,21,161.275454545455,927.5,140.138207713518,19638.717261157
42926122,0,1,242.19,46.92,152.45,369.35,496.12,536.88,508.04,145.58,215.61,82.23,171.84,117.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.5,0,341.5,408,682.5,877,624,0,789,107,206,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1254666666667,490,78.9272069913087,6229.50400344889,76.5,290.09375,682.5,187.139755492887,35021.2880859375
58391198,1,4,48.53,7.49,7.21,83.92,787.81,2540.18,1445.46,915.23,2205.9,18.35,91.98,342.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.62,309,0,461.04,2432.86,0,4493.88,660.19,4320.67,0,0,1047.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4207650273224,650.96,89.0934500696677,7937.64284531638,10,946.102666666667,3633.76,884.467338823895,782282.473446222
75566419,0,1,599.88,216.98,165.04,414.24,1020.14,81.08,41,3692.66,1188.01,571.64,12.25,155.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.5,424,321,412,0,1154,0,1050,1210.5,726,159,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2014159292035,1070,167.490649433193,28053.1176475527,100,394.866666666667,1050,325.7095058825,106086.682222222
58366792,1,6,8.21,5.35,9.43,0,257.51,867.68,72.59,5.3,39.51,65.85,209.29,536.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,150.5,154.5,0,564.8,0,214,214,0,78.75,490.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,40.7362745098039,391.4,85.6713991893555,7339.5886390619,42.8,176.453571428571,500,130.973896614508,17154.1615943878
60844467,0,7,561.48,1457.58,2313.12,3912.62,105.24,303.94,373.02,116.28,0,2796,0,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247.95,53,1489.75,3011.88,206.4,0,0,0,97.52,3.18,0,73.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.341206896552,2147.1,289.320985993886,83706.6329364744,3.18,562.128181818182,2011.88,672.322961784103,452018.164942149
80551698,0,0,13.73,28.56,2,2232.83,1121.9,1045.72,317.94,0,0,0,0,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326.92,842.13,480.48,241.5,0,0,0,42.4,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0833027522936,214,52.8838831183848,2796.70509367898,3.21,293.664,755.78,275.244489470725,75759.528984
70912919,0,0,256.19,772.49,389.78,385.19,543.29,864.4,613.24,281.67,131.18,789.42,1018.17,1185.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,462,465,585.8,430,455.5,619.5,150.34,1451.24,1065.3,885,1358.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.84648,745,129.268979544242,16710.4690724096,50,230.983714285714,746.75,166.132403497687,27599.9754919184
35873852,0,0,3318.6,1354.8,529.21,1685.99,800.85,624.15,753,810.36,1983.99,1012.97,501.67,267.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332.95,52.5,2227.8,50.5,1979.43,673,51,2050.5,51,1010.27,304.28,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0394637223975,1087.77,88.1181849557836,7764.81451990169,50.5,471.162173913044,2332.95,648.063104341173,419985.787208318
11159734,0,2,101.44,105.21,611.47,576.77,92.79,91,90.79,93.09,93.68,178.93,440.28,160.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,402,158.62,202,208,214,0,208,208,214,426,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0746341463415,417.18,50.7480065256712,2575.36016632957,101,189.401428571429,214,37.9140836737,1437.47774081633
76423445,0,0,258.8,429.17,475.42,428.12,314.35,467.31,619.03,519.88,1109.8,141.46,382.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.75,190.95,455.45,286.7,458.15,88.05,103,449,687.2,403.15,865.7,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,70.4916438356164,411.06,68.6481001545713,4712.56165483205,40,158.831034482759,500,123.037390878148,15138.1995541023
21167858,1,0,323.81,482.01,386.1,447.01,677.63,76.49,464.59,677.65,298.67,623.73,462.3,580.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,214,632,234.9,287.95,158.8,403.4,458.9,475.2,327.88,412.3,187.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,13.4490464547677,371,22.7719381704634,518.561168039407,6.12,128.8890625,321,88.8222895153356,7889.39911474609
86941963,0,0,867.42,424.73,213.11,475.11,2615.61,203.18,128.22,155.64,86.85,138.66,169.09,403.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.5,615,542.5,469,2753,439.7,169.4,144.2,431.8,124,453.94,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7840298507463,1077.67,170.252756666132,28986.001152417,51,191.843157894737,1248,225.490207444105,50845.8336531856
86908365,1,2,738.33,1330.3,797.72,864.34,638,1293.17,217.8,148.3,218.28,10.2,51.42,91.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.76,898.56,705.77,103.88,3914.6,1114.65,562.5,0,380.07,0,249.47,233.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.764375,366.63,37.8872410733196,1435.44303614783,22.44,430.593333333333,3663.36,751.170985552895,564257.849536508
77691998,1,2,21.4,40.2,26,77.55,48.06,239.52,192.23,218.16,473.45,301.95,165.62,236.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,0,63,0,163.2,127.4,40.4,429.1,286,147,382.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1458571428571,142.8,32.2368810301341,1039.21649855102,20.6,87.3468421052632,212,58.7365538523393,3449.98275844875
48203026,0,0,126.37,191.19,909.39,370.43,627.67,399.08,327.02,632.02,3528.57,400,229.95,204.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,919.4,595.68,161.57,486.15,372.75,973.64,603.33,205.44,225.78,1037.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.7454135338346,1206.45,166.138550887488,27602.0180909944,71.4,445.664615384615,1037.9,310.40261702444,96349.7846556213
81306746,1,2,277.77,529.71,421.28,601.06,519.69,282.32,85.21,300.28,657.76,120.07,168.75,81.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.23,0,237.6,278.69,148,576.24,208.4,281.4,589,232.48,156,133.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9269950738916,173,21.5364280084815,463.817731364508,3.03,104.191612903226,424,117.227213126469,13742.2194973985
31819471,0,0,328.64,675.26,353.55,1405.6,852.73,62.09,310.4,222.85,172.24,244.14,127.54,259.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.87,837.03,501.83,479.84,217.44,313.5,64.89,360,208,202,229.28,287.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8578974358975,107,22.5302909990595,507.614012502301,4.04,115.968529411765,286,80.5447700544951,6487.45998313149
43175568,0,1,590.71,429.72,827.61,340.47,399.26,156.37,124.61,836.51,214.01,1248.98,583.8,1125.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.1,412,390.08,389,329.66,0,0,2687.36,951,950,389.86,809.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2901190476191,583.44,58.6024984669863,3434.25282657313,329.66,580.71,1008.06,243.636022524233,59358.5114714286
30246141,0,0,1566.68,1647.54,1022.94,2104.46,1074.67,1286.06,1751.67,1514.2,667.14,1259.85,1394.53,773.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1613.5,1142,1688.2,1478,1297.5,1876,1128,1849,909,1070,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2009278350516,1147.36,87.3166361937048,7624.1949561838,204,459.061111111111,600,101.631251421165,10328.9112654321
43572844,0,1,75.57,85.23,18.63,34.3,162.96,39.14,128.2,5.1,39.99,106.03,187.05,237.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.03,35.02,156,52,117.3,5.1,92.92,0,362.73,0,222.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0591935483871,106,24.0391940245432,577.882849349636,5.1,127.477777777778,362.73,103.386387539149,10688.7451283951
91112021,0,0,251.17,632.12,917.62,328.57,322.21,537.87,414.44,527.14,849.01,65.92,304.64,347.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.96,1022.9,0,273.92,549.15,817.44,170.1,687.94,205,328.49,405.6,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.33,63.9305813953489,524.3,62.4774523487279,3903.43205198756,170.1,465.436363636364,1022.9,260.973496260469,68107.1657504132
54019500,1,4,0,491.31,1448.69,1498.98,1391.69,2725.57,9.18,43.69,63.47,563.1,1115.58,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,151.5,0,200,0,505,1565,53,0,525,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2318064516129,1000,84.3306384912959,7111.65658834964,53,322.576923076923,525,164.270748151413,26984.8786982248
67393693,0,1,153.6,232.82,420.83,1178.98,56,0,134.81,143.52,0,226.05,102.45,146.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6,126.77,360.6,806.51,59.92,58,214.12,0,227.91,24.96,277.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5995,374.5,69.1339063322043,4779.49700475,24.96,165.412857142857,537.68,137.593099101692,18931.8609204082
81061542,0,0,692.46,4382.1,2001.16,392.48,814.2,391.44,264,131.48,479.9,269.17,201.93,236.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.52,2985.61,1907.91,282.04,644.49,348.01,240.05,131.01,477.51,254.65,189,233.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.263139534884,3358.73,401.39573005939,161118.532109911,3.12,165.276666666667,2627.01,413.829475403116,171254.834712418
41955084,1,1,207.59,582.98,303.96,270.54,1291.35,791.64,384.07,707.54,771.13,197.61,460.91,244.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.5,173.15,101,609.2,321.48,0,437.4,500,85.85,52.5,163.2,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1150226244344,206.04,39.9628871791856,1597.03235169632,5.15,161.435789473684,530,147.176075548475,21660.7972138504
76190214,0,4,0,0,0,660.6,1204.97,998.12,646.2,127.31,0,0,37,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.6,85,0,212,1008.4,254.8,264.6,158.1,208,108.6,96.3,286.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,36.621359223301,376.95,51.1246962542033,2613.73456708455,29.4,127.4125,312,73.2716083742537,5368.72859375
82544744,0,0,1321.48,0,0,0,819.6,695.53,1973.14,708.56,516.39,830.47,704.81,1371.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.23,0,0,0,734.24,1151.11,1068,394.75,242.8,369.27,144.42,898.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.729552238806,710.85,112.644953712159,12688.8855968144,5.2,209.748518518519,795.6,222.388650951165,49456.7120718793
57486511,1,0,14.14,97.91,112.14,152.57,173.75,167.96,227.65,292.36,1306.15,215.99,256.78,143.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.75,262.5,50.5,241.5,364,342.4,315,312,390.3,312,666,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9122131147541,145.52,39.3354699883004,1547.27919920048,50.5,253.83,364,103.042431066042,10617.7426
31515586,1,0,0,0,0,0,0,0,0,3.06,2373.59,526,350.18,366.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.49,423.3,443.08,442,435.31,463.22,436.32,315,0,313.04,287.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,54.0228358208955,525,117.015147237453,13692.5446830029,287.37,399.413,463.22,62.8125275800934,3945.413621
80105279,0,0,633.44,70.23,17.33,36.39,8.16,217.98,116.28,589.38,7.49,96.76,8.16,533.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.34,174.42,0,206.96,235.33,329.66,173.84,387.96,255.84,168.48,268,266.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3517142857143,214,50.5869594424557,2559.04046563265,127.2,267.466923076923,755.82,150.460091278238,22638.2390674556
16520908,0,0,444.88,138.17,111.3,216.93,439.59,434.75,282.71,418.24,256.4,252.54,695.4,86.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,162,374.18,567,0,326.51,393.9,285.83,326.48,456.52,80.25,882.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.9023222748815,92.82,17.2433910908847,297.3345363132,80.25,359.424545454545,882.3,217.380510975722,47254.2865520661
69086251,0,0,1670.07,998.9,1185.18,1495.04,1873.36,2215.23,2356.85,1452.65,1613.38,1682.55,1153.56,654.23,138.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233.18,2036.06,1208.7,2711.63,2916.35,2769.3,4152.44,2043.88,2350.6,1895.73,2021.75,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9868613138686,513,61.3368238874594,3762.2059646012,720.8,1237.02695652174,3120,515.095922991089,265323.809882042
64345438,0,0,575.71,286.79,185.92,550.29,400.99,277.93,18.98,354.31,244.81,364.49,58.64,100.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,383.58,427,504,214.7,446.78,157.59,297.68,227.6,76.51,119.57,325.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9786440677966,265,45.0324125626453,2027.9181812123,10.4,107.280571428571,469,108.908793189343,11861.1252339592
97841938,0,0,611.17,751.96,476.09,704.83,846.14,746.15,224.61,1100.95,181.72,293.91,170.7,926.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.1,681.45,851.81,920.4,0,629.23,751.14,621.92,303.85,336.02,976.14,719.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6372916666667,738.82,60.6199750061666,3674.78136974826,303.85,698.885454545455,976.14,211.097807592234,44562.2843702479
82092975,1,0,238.99,731.19,983.12,2533.13,916.08,755.78,940.72,256.34,643.33,4388.46,936.42,303.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.04,355.43,519.32,410.36,201.08,477.08,799.24,199.34,226.16,2828.19,494.71,339.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2121188630491,2080,144.759359918046,20955.2722838825,10.5,93.4128,1500,173.454745526011,30086.5487454933
28850351,0,1,378.11,1914.41,544.5,0,40.8,748.44,500.26,551.34,15.75,292.86,344.13,364.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.55,0,1710,160.5,0,51.5,1711.86,520,303,1175,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0972413793103,822.97,95.2936600144088,9080.88163894174,51.5,614.491818181818,1711.86,458.910619279619,210598.956487603
76303651,0,1,333.6,1467.12,777.32,1290.27,3074.07,1889.7,265.62,242.25,1168.55,152.5,228.17,430.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,1010,2070,4150,840,303,200,630,321,367.5,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7626457399103,710.48,100.637304491584,10127.8670553319,200,644.34375,2080,501.278014140793,251279.647460938
40817653,0,0,942.99,210.45,103.57,1019.69,353.45,533.69,368.3,600.74,329.7,464.2,2055.39,502.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,157.5,309,315,315,154.5,315,468,309,313.5,307.5,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.934251968504,639.63,98.2000275632182,9643.24541341682,151.5,156,160.5,2.57918086086329,6.65217391304348
